product_title,product_category,rating,review_count,units_sold,sale_price,list_price,discount_pct,is_best_seller_flag,has_coupon_flag,is_sponsored,is_available,best_seller_detail,coupon_detail,sustainability_detail,delivery_date,collected_at
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:46:08.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:46:20.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:47:14.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:48:27.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:49:05.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:50:08.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:50:20.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:51:12.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:51:26.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:51:54.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:52:09.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:52:22.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:52:35.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:52:48.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:53:01.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:53:30.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:53:42.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:54:22.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:55:13.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:55:27.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:55:54.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:56:21.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:56:35.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:56:48.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:57:00.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:57:24.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:58:01.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:58:16.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:58:31.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:58:58.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 10:59:48.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:00:14.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:00:53.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:01:19.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:01:43.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:01:55.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:02:08.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:03:01.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:03:14.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:03:30.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:04:34.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:04:47.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:05:00.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:05:37.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:06:31.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:07:58.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:08:11.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:08:25.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:08:51.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:09:05.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:09:19.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:09:32.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:09:47.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:09:58.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:10:11.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:10:24.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:10:37.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:10:49.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:11:04.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:11:33.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:12:09.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:12:21.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:12:55.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:13:09.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:13:23.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:13:50.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:14:04.000000 UTC
BlueParrott M300-XT Noise Cancelling Hands-free Mono Bluetooth Headset for Mobile Phones with up to 14 Hours of Talk Time for On-The-Go Mobile Professionals & Drivers,Phones,3.5,3445,200,109.99,109.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-29 11:14:17.000000 UTC
